PlayList,Genre,Artist,Album,PathDest,PathSource
,,Janet Jackson,JZ0CP7~P,TF2:\Flac\Janet Jackson\JZ0CP7~P\22. Janet Jackson - Hold On Baby.flac,f:\Flac\Janet Jackson\JZ0CP7~P\22. Janet Jackson - Hold On Baby.flac
,,Janet Jackson,JZ0CP7~P,TF2:\Flac\Janet Jackson\JZ0CP7~P\23. Janet Jackson - The Body That Loves You.flac,f:\Flac\Janet Jackson\JZ0CP7~P\23. Janet Jackson - The Body That Loves You.flac
,,Janet Jackson,JZ0CP7~P,TF2:\Flac\Janet Jackson\JZ0CP7~P\24. Janet Jackson - Rain.flac,f:\Flac\Janet Jackson\JZ0CP7~P\24. Janet Jackson - Rain.flac
,,Janet Jackson,JZ0CP7~P,"TF2:\Flac\Janet Jackson\JZ0CP7~P\25. Janet Jackson - Any Time, Any Place.flac","f:\Flac\Janet Jackson\JZ0CP7~P\25. Janet Jackson - Any Time, Any Place.flac"
,,Janet Jackson,JZ0CP7~P,TF2:\Flac\Janet Jackson\JZ0CP7~P\26. Janet Jackson - Are You Still Up.flac,f:\Flac\Janet Jackson\JZ0CP7~P\26. Janet Jackson - Are You Still Up.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\01. Jet - Last Chance.flac,f:\Flac\Jet\Jet - Get Born\01. Jet - Last Chance.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\02. Jet - Are You Gonna Be My Girl.flac,f:\Flac\Jet\Jet - Get Born\02. Jet - Are You Gonna Be My Girl.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\03. Jet - Rollover D.J..flac,f:\Flac\Jet\Jet - Get Born\03. Jet - Rollover D.J..flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\04. Jet - Look What You?ve Done.flac,f:\Flac\Jet\Jet - Get Born\04. Jet - Look What You?ve Done.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\05. Jet - Get What You Need.flac,f:\Flac\Jet\Jet - Get Born\05. Jet - Get What You Need.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\06. Jet - Move On.flac,f:\Flac\Jet\Jet - Get Born\06. Jet - Move On.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\07. Jet - Radio Song.flac,f:\Flac\Jet\Jet - Get Born\07. Jet - Radio Song.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\08. Jet - Get Me Outta Here.flac,f:\Flac\Jet\Jet - Get Born\08. Jet - Get Me Outta Here.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\09. Jet - Cold Hard Bitch.flac,f:\Flac\Jet\Jet - Get Born\09. Jet - Cold Hard Bitch.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\10. Jet - Come Around Again.flac,f:\Flac\Jet\Jet - Get Born\10. Jet - Come Around Again.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\11. Jet - Take It or Leave It.flac,f:\Flac\Jet\Jet - Get Born\11. Jet - Take It or Leave It.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\12. Jet - Lazy Gun.flac,f:\Flac\Jet\Jet - Get Born\12. Jet - Lazy Gun.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\13. Jet - Timothy.flac,f:\Flac\Jet\Jet - Get Born\13. Jet - Timothy.flac
,,Jet,Jet - Get Born,TF2:\Flac\Jet\Jet - Get Born\14. Jet - Sgt. Major.flac,f:\Flac\Jet\Jet - Get Born\14. Jet - Sgt. Major.flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\01. Jet - Are You Gonna Be My Girl (acoustic version).flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\01. Jet - Are You Gonna Be My Girl (acoustic version).flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\02. Jet - Bruises (demo).flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\02. Jet - Bruises (demo).flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\03. Jet - Hey Kids.flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\03. Jet - Hey Kids.flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\04. Jet - Move On (live).flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\04. Jet - Move On (live).flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\05. Jet - Cold Hard Bitch (live).flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\05. Jet - Cold Hard Bitch (live).flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\06. Jet - You Don?t Look the Same (demo).flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\06. Jet - You Don?t Look the Same (demo).flac
,,Jet,Jet - Get Born (bonus disc),TF2:\Flac\Jet\Jet - Get Born (bonus disc)\07. Jet - Look What You?ve Done (live).flac,f:\Flac\Jet\Jet - Get Born (bonus disc)\07. Jet - Look What You?ve Done (live).flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\00. Jewel - Hidden Track One Audio.flac,f:\Flac\Jewel\Jewel - Pieces of You\00. Jewel - Hidden Track One Audio.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\01. Jewel - Who Will Save Your Soul.flac,f:\Flac\Jewel\Jewel - Pieces of You\01. Jewel - Who Will Save Your Soul.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\02. Jewel - Pieces of You.flac,f:\Flac\Jewel\Jewel - Pieces of You\02. Jewel - Pieces of You.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\03. Jewel - Little Sister.flac,f:\Flac\Jewel\Jewel - Pieces of You\03. Jewel - Little Sister.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\04. Jewel - Foolish Games.flac,f:\Flac\Jewel\Jewel - Pieces of You\04. Jewel - Foolish Games.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\05. Jewel - Near You Always.flac,f:\Flac\Jewel\Jewel - Pieces of You\05. Jewel - Near You Always.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\06. Jewel - Painters.flac,f:\Flac\Jewel\Jewel - Pieces of You\06. Jewel - Painters.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\07. Jewel - Morning Song.flac,f:\Flac\Jewel\Jewel - Pieces of You\07. Jewel - Morning Song.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\08. Jewel - Adrian.flac,f:\Flac\Jewel\Jewel - Pieces of You\08. Jewel - Adrian.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\09. Jewel - I'm Sensitive.flac,f:\Flac\Jewel\Jewel - Pieces of You\09. Jewel - I'm Sensitive.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\10. Jewel - You Were Meant for Me.flac,f:\Flac\Jewel\Jewel - Pieces of You\10. Jewel - You Were Meant for Me.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\11. Jewel - Don't.flac,f:\Flac\Jewel\Jewel - Pieces of You\11. Jewel - Don't.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\12. Jewel - Daddy.flac,f:\Flac\Jewel\Jewel - Pieces of You\12. Jewel - Daddy.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\13. Jewel - Angel Standing By.flac,f:\Flac\Jewel\Jewel - Pieces of You\13. Jewel - Angel Standing By.flac
,,Jewel,Jewel - Pieces of You,TF2:\Flac\Jewel\Jewel - Pieces of You\14. Jewel - Amen.flac,f:\Flac\Jewel\Jewel - Pieces of You\14. Jewel - Amen.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 01 - Celebration Day.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 01 - Celebration Day.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 02 - Custard Pie.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 02 - Custard Pie.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 03 - Sick Again.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 03 - Sick Again.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 04 - No Speak No Slave.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 04 - No Speak No Slave.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 05 - Wiser Time.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 05 - Wiser Time.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 06 - What Is And What Should Never Be.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 06 - What Is And What Should Never Be.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 07 - Shake Your Money Maker.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 07 - Shake Your Money Maker.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 08 - Ten Years Gone.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 08 - Ten Years Gone.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 09 - In My Time Of Dying.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 09 - In My Time Of Dying.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 10 - Your Time Is Gonna Come.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 10 - Your Time Is Gonna Come.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 11 - Remedy.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000 - 11 - Remedy.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 01 - Lemon Song.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 01 - Lemon Song.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 02 - Sloppy Drunk.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 02 - Sloppy Drunk.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 03 - Oh Well.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 03 - Oh Well.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 04 - Shapes Of Things.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 04 - Shapes Of Things.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 05 - Heartbreaker.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 05 - Heartbreaker.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 06 - Hey Hey What Can I Do.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 06 - Hey Hey What Can I Do.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 08 - Hard To Handle.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 08 - Hard To Handle.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 09 - Out On The Tiles.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 09 - Out On The Tiles.flac
,,Jimmy Page & The Black Crowes,RoseLand Ballroom- 10-12-2000- Disk 2,TF2:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 10 - Whole Lotta Love.flac,f:\Flac\Jimmy Page & The Black Crowes\RoseLand Ballroom- 10-12-2000- Disk 2\Jimmy Page & The Black Crowes - RoseLand Ballroom- 10-12-2000- Disk 2 - 10 - Whole Lotta Love.flac
,,Joan Osborne,Joan Osborne - Relish,TF2:\Flac\Joan Osborne\Joan Osborne - Relish\00. Joan Osborne - Hidden Track One Audio.flac,f:\Flac\Joan Osborne\Joan Osborne - Relish\00. Joan Osborne - Hidden Track One Audio.flac
,,Joan Osborne,Joan Osborne - Relish,TF2:\Flac\Joan Osborne\Joan Osborne - Relish\01. Joan Osborne - St. Teresa.flac,f:\Flac\Joan Osborne\Joan Osborne - Relish\01. Joan Osborne - St. Teresa.flac
